fecha,sim_id,tipo,beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_up_real [€/MWh],pi_disp_down_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo
2025-09-29,121,normal,211.7533,258.8408,-47.0874,-18.19,114.1577,80.53,58.0323,30.9931,9.9734,1.1678,0.1678,59.4415,0.125,0.0,0.0,0,9.3096,8.2209,105.0486,54.7233,0.7211,0.8161,6,1,False
2025-09-29,122,normal,270.7149,258.8408,11.8741,4.59,104.5964,84.1144,117.7916,35.465,0.3226,0.9947,-0.0053,60.7668,0.0,0.0,0.0,0,9.724,8.5518,124.0522,54.8618,1.0088,1.2366,1,2,False
2025-09-29,123,normal,253.0768,258.8408,-5.7639,-2.23,103.2368,78.3254,110.8619,36.0686,3.2788,0.9462,-0.0538,60.9115,0.0,0.0,0.0,0,9.0541,8.4962,119.7641,43.9212,1.0247,0.8928,0,0,False
2025-09-29,124,normal,230.1428,258.8408,-28.6979,-11.09,103.2506,78.0462,86.3535,32.7869,4.7205,1.0793,0.0793,59.5292,0.125,0.0,0.0,0,9.0223,8.0666,116.0455,51.5094,0.8682,1.0513,4,2,False
2025-09-29,125,normal,251.7387,258.8408,-7.1021,-2.74,111.8884,79.4852,108.0931,34.0251,13.703,0.7749,-0.2251,60.8641,0.125,0.125,0.0,0,9.1873,9.3993,118.3567,52.0707,1.0104,1.1462,6,2,False
2025-09-29,126,normal,209.218,258.8408,-49.6227,-19.17,110.7736,75.7496,84.7056,33.9662,28.0445,0.5325,-0.4675,59.9924,0.25,0.125,0.0936,3,8.756,8.5438,105.0091,54.543,1.099,0.8658,5,1,False
2025-09-29,127,normal,238.067,258.8408,-20.7738,-8.03,108.0079,70.4768,99.4207,34.4554,5.3829,1.0918,0.0918,58.608,0.0,0.0,0.0,0,8.1468,7.6642,117.3957,66.6805,0.9463,1.0396,2,3,False
2025-09-29,128,normal,210.3159,258.8408,-48.5249,-18.75,104.3052,77.745,73.2312,33.816,11.1496,0.8075,-0.1925,57.9344,0.25,0.0,0.1615,6,8.9875,7.995,101.585,54.2293,1.0914,0.9417,6,2,False
2025-09-29,129,normal,233.4312,258.8408,-25.4096,-9.82,110.5533,77.8147,103.0114,34.9814,22.9668,0.6211,-0.3789,60.6143,0.125,0.125,0.1417,5,8.9945,8.9023,115.1849,66.0652,1.136,1.1482,4,1,False
2025-09-29,130,normal,232.9941,258.8408,-25.8467,-9.99,100.2537,84.156,86.37,34.1814,3.6043,1.0614,0.0614,58.6858,0.0,0.0,0.0,0,9.7278,9.3655,111.7608,53.9973,0.8979,1.0444,7,1,False
