beneficio_real [€],beneficio_previsto [€],desviacion [€],desviacion [%],ingreso_spot_real [€],ingreso_disp_real [€],ingreso_act_real [€],coste_deg_real [€],penalizacion_soc [€],soc_final [MWh],soc_final_desv [MWh],precio_medio_dia [€/MWh],energia_no_cargada [MWh],energia_no_operada [MWh],energia_recortada [MWh],intervalos_soc_critico,pi_disp_real [€/MWh],pi_act_up_real [€/MWh],pi_act_down_real [€/MWh],factor_act_up,factor_act_down,n_pujas_perdidas,n_fallos_tecnicos,extremo,sim_id
246.4315,297.5671,-51.1356,-17.18,23.1906,184.9307,74.4295,16.7367,19.3825,1.2365,0.2365,81.9556,0.2092,0.0,0.0,0,9.9351,109.7282,52.2866,0.7799,1.0827,8,1,False,500
312.5,297.5671,14.9329,5.02,14.0017,206.1694,142.084,18.0295,31.7256,0.6216,-0.3784,83.8399,0.25,0.25,0.3493,7,11.0761,123.9163,49.6674,1.0678,1.0658,5,1,False,501
325.9897,297.5671,28.4226,9.55,2.8896,170.9357,172.0808,17.9812,1.9351,0.9765,-0.0235,82.3591,0.2092,0.0,0.0,0,9.1832,130.8725,51.3338,0.9369,1.2449,3,2,False,502
274.6846,297.5671,-22.8825,-7.69,-3.5556,193.8563,120.1478,17.9115,17.8523,1.2199,0.2199,81.1735,0.0,0.0,0.0,0,10.4146,117.7717,52.468,0.86,0.8773,1,0,False,503
260.3556,297.5671,-37.2114,-12.51,13.2337,204.6547,67.2781,17.8895,6.9215,0.9177,-0.0823,84.1015,0.1348,0.25,0.0,0,10.9947,106.0113,49.9148,0.9577,0.9995,3,2,False,504
243.2583,297.5671,-54.3088,-18.25,15.2921,177.2265,75.5586,16.7897,8.0292,0.9045,-0.0955,84.1027,0.4773,0.193,0.3228,6,9.5212,110.1226,41.1749,0.9774,0.9122,7,2,False,505
315.7005,297.5671,18.1335,6.09,23.2333,213.1074,148.0586,19.215,49.4838,0.3981,-0.6019,82.2147,0.25,0.0,0.0,0,11.4488,118.872,52.6334,1.0891,0.7292,5,1,False,506
243.6713,297.5671,-53.8958,-18.11,0.2996,202.1086,94.6221,19.3349,34.0241,0.59,-0.41,82.9856,0.1156,0.0,0.2906,6,10.8579,108.0632,54.5586,1.126,0.9569,9,0,False,507
242.0628,297.5671,-55.5042,-18.65,12.3333,185.2988,96.1802,18.5364,33.2131,0.59,-0.41,81.0075,0.3656,0.0,0.6256,12,9.9549,107.2478,41.7012,1.1787,1.3773,8,1,False,508
254.3971,297.5671,-43.1699,-14.51,8.3538,184.6656,80.3034,16.4927,2.4329,0.9699,-0.0301,80.9459,0.5,0.25,0.0,0,9.9209,107.3021,46.9518,0.8654,1.0527,10,1,False,509
210.3048,297.5671,-87.2623,-29.33,-14.2112,175.214,70.6697,15.3738,5.9938,1.0742,0.0742,80.8224,0.6348,0.0,0.0,0,9.4131,108.7744,53.6871,0.7324,1.286,5,3,False,510
296.5483,297.5671,-1.0188,-0.34,1.076,195.4348,145.8606,17.9712,27.8518,0.657,-0.343,81.1998,0.4592,0.0,0.0,0,10.4994,119.8749,54.2163,0.9927,0.7393,5,1,False,511
240.8745,297.5671,-56.6925,-19.05,12.786,187.2486,93.4118,18.9242,33.6477,0.5982,-0.4018,83.7474,0.25,0.0,0.1624,4,10.0596,110.6755,59.977,1.104,0.9211,4,2,False,512
279.1788,297.5671,-18.3883,-6.18,11.2801,182.5926,136.3056,17.2649,33.7345,0.59,-0.41,82.2793,0.25,0.4592,0.2391,6,9.8095,119.6843,52.2667,1.076,0.9769,7,7,False,513
325.1985,297.5671,27.6314,9.29,23.5961,189.9485,149.5658,18.7001,19.2119,0.7709,-0.2291,83.8582,0.0,0.2092,0.0,0,10.2047,123.7926,48.6335,1.0323,0.8272,1,3,False,514
159.8007,297.5671,-137.7664,-46.3,-6.0698,188.4812,13.6519,19.4399,16.8226,0.797,-0.203,82.8553,0.0,0.0,0.0,0,10.1258,88.594,44.2142,1.0843,0.8339,6,3,False,515
216.0718,297.5671,-81.4952,-27.39,-2.5926,189.7922,78.4277,18.0128,31.5426,0.6196,-0.3804,82.9185,0.25,0.25,0.0,0,10.1963,104.5049,53.4593,1.028,1.0099,3,4,False,516
272.8718,297.5671,-24.6953,-8.3,12.2546,193.4731,110.856,17.1944,26.5176,0.6722,-0.3278,80.8901,0.6864,0.0,0.0,0,10.394,112.5851,60.265,0.9632,1.019,7,2,False,517
243.5884,297.5671,-53.9787,-18.14,14.3681,190.2123,91.0659,18.1477,33.9101,0.59,-0.41,82.7077,0.5,0.0,0.7372,12,10.2188,109.4094,46.2364,1.1682,1.2356,3,0,False,518
270.9793,297.5671,-26.5877,-8.94,30.8265,198.6811,94.6346,18.944,34.2188,0.59,-0.41,83.4605,0.25,0.0,0.1737,3,10.6738,109.8419,50.1132,1.1247,0.935,8,3,False,519
289.04,297.5671,-8.5271,-2.87,11.5477,184.1672,145.1987,18.1032,33.7704,0.59,-0.41,82.3669,0.5,0.0,0.7651,13,9.8941,119.5267,55.4399,1.2056,1.1125,7,2,False,520
295.8432,297.5671,-1.7238,-0.58,34.5273,184.4689,114.3571,18.6569,18.8531,0.7719,-0.2281,82.6458,0.25,0.0,0.0,0,9.9103,115.4925,41.9522,1.0155,1.0462,4,1,False,521
240.6523,297.5671,-56.9147,-19.13,-6.4845,191.1261,95.0631,17.7648,21.2877,1.2604,0.2604,81.7511,0.0,0.0,0.0,0,10.2679,112.495,55.3634,0.8706,1.2325,3,3,False,522
280.8867,297.5671,-16.6803,-5.61,-2.1471,185.6573,125.0249,16.1507,11.4978,1.1392,0.1392,82.6042,0.2092,0.25,0.0,0,9.9741,124.2908,47.4254,0.8064,0.9477,5,5,False,523
243.3559,297.5671,-54.2112,-18.22,37.7582,192.8153,66.238,19.7529,33.7027,0.59,-0.41,82.2017,0.0,0.0,0.8207,14,10.3587,101.6683,41.0871,1.2716,0.6691,4,0,False,524
302.8564,297.5671,5.2893,1.78,7.1116,187.4244,180.4254,19.3424,52.7627,0.365,-0.635,83.0908,0.0,0.25,0.2349,6,10.0691,126.9666,51.0398,1.1395,0.9167,4,1,False,525
299.5542,297.5671,1.9872,0.67,12.2443,190.4506,122.7516,17.9708,7.9215,1.0962,0.0962,82.3082,0.25,0.0,0.0,0,10.2316,118.3102,56.2025,0.9388,0.8568,6,1,False,526
363.466,297.5671,65.8989,22.15,16.3695,173.1849,196.1119,19.2083,2.9921,0.9647,-0.0353,84.8302,0.0,0.0,0.0,0,9.3041,135.4201,36.0811,1.022,1.0283,2,1,False,527
348.9945,297.5671,51.4275,17.28,4.8207,197.8474,198.3768,18.3141,33.7362,0.59,-0.41,82.2833,0.4286,0.0,0.5673,9,10.629,130.8606,44.6037,1.1694,1.1667,7,2,False,528
236.4881,297.5671,-61.0789,-20.53,2.3308,197.8027,88.1639,17.3561,34.4532,0.59,-0.41,84.0321,0.4592,0.2092,0.8856,14,10.6266,107.2179,48.9329,1.1944,0.8941,4,3,False,529
289.9872,297.5671,-7.5798,-2.55,8.8764,181.0974,140.7374,17.1633,23.5606,1.2827,0.2827,83.334,0.25,0.0,0.0,0,9.7292,127.4553,51.9514,0.8557,0.8293,4,2,False,530
334.6555,297.5671,37.0884,12.46,18.4576,182.7199,183.4714,19.2472,30.7462,0.6261,-0.3739,82.2285,0.0,0.1156,0.0599,1,9.8163,129.0828,57.6802,1.1252,0.8671,4,5,False,531
302.1075,297.5671,4.5405,1.53,16.6776,186.8776,135.8167,18.6726,18.5917,0.7749,-0.2251,82.6053,0.25,-0.0,0.0,0,10.0397,119.4352,47.0641,1.06,1.105,5,4,False,532
172.4073,297.5671,-125.1598,-42.06,7.9767,177.7658,36.8432,16.484,33.6945,0.59,-0.41,82.1817,0.9183,0.0,0.0025,1,9.5502,95.9177,56.6749,0.9354,1.0051,6,2,False,533
260.8706,297.5671,-36.6965,-12.33,18.5249,181.6881,93.8549,16.974,16.2233,1.195,0.195,83.2167,0.0,0.5,0.0,0,9.7609,114.0509,46.1656,0.8759,1.0253,6,3,False,534
209.7109,297.5671,-87.8562,-29.52,2.689,184.6904,47.3686,18.3458,6.6913,0.9182,-0.0818,81.8187,0.25,0.0,0.0,0,9.9222,97.5875,54.979,0.9683,0.9145,2,0,False,535
183.7964,297.5671,-113.7707,-38.23,12.4851,197.702,26.2139,18.9839,33.6207,0.59,-0.41,82.0017,0.25,0.0,0.8568,16,10.6212,91.6006,43.0642,1.2572,1.0452,5,1,False,536
278.306,297.5671,-19.2611,-6.47,15.0015,189.1418,133.9515,16.0281,43.7607,1.5321,0.5321,82.2491,0.25,0.0,0.0,0,10.1613,132.8356,42.5088,0.7215,1.1661,4,3,False,537
235.0813,297.5671,-62.4858,-21.0,14.6892,184.8434,78.2715,17.1592,25.5637,1.3121,0.3121,81.9002,0.1156,0.0,0.0,0,9.9304,109.9783,57.6843,0.8362,1.099,5,3,False,538
229.9837,297.5671,-67.5833,-22.71,-8.4778,194.4518,70.0855,17.5743,8.5016,0.8945,-0.1055,80.5702,0.4773,0.0,0.0,0,10.4466,102.1457,50.2398,0.9437,0.988,5,1,False,539
280.6869,297.5671,-16.8801,-5.67,13.235,190.5287,129.9772,19.0804,33.9737,0.59,-0.41,82.8626,0.25,0.0,0.169,3,10.2358,116.6628,48.7257,1.0994,1.312,4,1,False,540
372.414,297.5671,74.847,25.15,21.8715,186.9193,190.9898,17.1372,10.2293,0.8749,-0.1251,81.7859,0.4183,0.0,0.0,0,10.0419,137.5502,52.8439,0.8849,0.7879,7,1,False,541
261.166,297.5671,-36.4011,-12.23,9.1831,193.3697,99.0398,17.5476,22.879,1.2776,0.2776,82.4135,0.0,0.0,0.0,0,10.3885,115.8621,41.4233,0.8233,1.115,4,1,False,542
268.9395,297.5671,-28.6276,-9.62,23.2302,172.714,124.7494,18.9141,32.8401,0.59,-0.41,80.0977,0.25,0.0,0.0147,1,9.2788,113.3013,52.1776,1.054,0.8521,3,1,False,543
323.9008,297.5671,26.3337,8.85,4.9623,215.3689,124.7475,18.8832,2.2947,1.0287,0.0287,79.8837,0.0,0.0,0.0,0,11.5703,113.9096,56.5222,0.9817,0.9569,2,1,False,544
244.7011,297.5671,-52.866,-17.77,16.0953,172.6262,105.428,17.9302,31.5182,0.6261,-0.3739,84.3015,0.5,0.0,0.0,0,9.2741,114.2922,60.8225,0.9942,0.814,6,1,False,545
385.6936,297.5671,88.1265,29.62,-4.6923,187.8282,231.6492,19.3735,9.7179,0.8828,-0.1172,82.8879,0.0,0.0,0.0,0,10.0908,139.2787,50.059,1.0551,1.0771,4,2,False,546
236.329,297.5671,-61.238,-20.58,32.7608,172.3192,83.7332,18.9728,33.5114,0.59,-0.41,81.7352,0.25,0.0,1.0007,16,9.2576,107.0986,48.7109,1.3089,1.0145,2,2,False,547
252.1752,297.5671,-45.3918,-15.25,6.9132,182.1576,103.8995,16.3947,24.4003,1.3057,0.3057,79.8288,0.4364,0.0,0.0,0,9.7861,115.1334,46.236,0.7864,0.944,6,0,False,548
365.8495,297.5671,68.2825,22.95,13.0644,173.2783,232.1108,18.0207,34.5833,0.59,-0.41,84.3495,0.25,0.25,0.3915,8,9.3091,144.1476,61.6345,1.1114,0.8844,7,3,False,549
313.6887,297.5671,16.1217,5.42,34.1424,174.9443,140.6863,17.9044,18.1799,1.2158,0.2158,84.2273,0.0,0.0,0.0,0,9.3986,128.0533,54.6133,0.8626,0.7302,3,0,False,550
248.4239,297.5671,-49.1432,-16.51,5.2985,196.8558,97.8065,17.3756,34.1613,0.59,-0.41,83.3203,0.2092,0.4695,0.4366,8,10.5758,112.1149,48.724,1.0876,1.0566,5,4,False,551
192.562,297.5671,-105.005,-35.29,-3.2593,182.7158,63.16,16.5754,33.4791,0.59,-0.41,81.6563,0.1348,0.75,0.3537,6,9.8161,100.3379,55.3546,1.0104,0.7397,10,4,False,552
214.3531,297.5671,-83.214,-27.96,1.6277,175.9743,57.2184,19.088,1.3794,1.0169,0.0169,81.5581,0.0,0.0,0.0,0,9.4539,99.5738,52.208,0.9892,1.2284,4,0,False,553
293.7208,297.5671,-3.8463,-1.29,-11.112,187.9063,135.4992,16.6358,1.9368,1.0233,0.0233,83.1361,0.25,0.25,0.0,0,10.095,124.7905,50.0646,0.842,0.7678,7,2,False,554
223.875,297.5671,-73.692,-24.76,16.3952,198.7007,50.4675,19.1144,22.5739,0.7285,-0.2715,83.1322,0.1156,0.0,0.1555,4,10.6749,99.7294,46.6859,1.1128,1.0702,5,3,False,555
294.3725,297.5671,-3.1945,-1.07,18.2141,195.7057,123.2881,16.2116,26.6237,0.672,-0.328,81.1648,0.5,0.4592,0.0,0,10.514,118.5271,56.3128,0.8977,0.9748,4,3,False,556
206.0349,297.5671,-91.5321,-30.76,14.9291,177.0371,65.9994,18.1815,33.7492,0.59,-0.41,82.3151,0.2195,0.25,0.2168,4,9.511,102.2136,49.8282,1.0484,1.0981,4,1,False,557
277.4112,297.5671,-20.1558,-6.77,6.9201,176.2327,114.6663,17.6443,2.7636,0.9666,-0.0334,82.62,0.3543,0.0,0.0,0,9.4678,116.7551,41.2478,0.9114,0.95,6,0,False,558
226.1106,297.5671,-71.4564,-24.01,7.8061,181.8374,65.5643,19.375,9.7222,0.8822,-0.1178,82.5563,0.0,0.0,0.0,0,9.7689,102.4515,53.9412,1.0553,1.0788,3,2,False,559
215.4349,297.5671,-82.1321,-27.6,2.1219,181.0109,85.3589,18.9784,34.0784,0.59,-0.41,83.118,0.0,0.25,0.2742,6,9.7245,105.614,48.6019,1.1035,1.03,9,1,False,560
263.9741,297.5671,-33.5929,-11.29,20.0144,180.0206,89.4579,17.1432,8.3756,1.1019,0.1019,82.1702,0.25,0.1348,0.0,0,9.6713,111.9359,44.7681,0.8579,0.9746,7,1,False,561
247.9126,297.5671,-49.6545,-16.69,7.1383,184.4185,90.7043,17.1215,17.2269,1.2087,0.2087,82.5522,0.25,0.2092,0.0,0,9.9076,111.4988,57.4357,0.8952,1.1754,6,3,False,562
221.1235,297.5671,-76.4436,-25.69,12.7153,187.895,65.4331,16.728,28.1919,1.3408,0.3408,82.717,0.25,0.0,0.0,0,10.0943,108.161,49.6394,0.7831,1.2157,4,1,False,563
227.9965,297.5671,-69.5706,-23.38,23.7851,174.8862,81.0667,18.2667,33.4749,0.59,-0.41,81.646,0.4183,0.0,0.4009,8,9.3955,104.2937,43.4981,1.1431,0.9128,7,3,False,564
318.0542,297.5671,20.4872,6.88,23.8364,194.7273,117.2956,17.5741,0.231,1.0028,0.0028,82.4111,0.4364,0.0,0.0473,1,10.4614,118.8218,40.2878,0.9421,1.2441,5,1,False,565
197.4509,297.5671,-100.1162,-33.64,8.6884,187.0176,52.8196,17.3401,33.7347,0.59,-0.41,82.2798,0.2092,0.4592,0.6588,13,10.0472,97.8875,47.1958,1.1232,0.8397,3,3,False,566
204.6791,297.5671,-92.8879,-31.22,17.2658,193.3288,47.8929,19.7904,34.0179,0.59,-0.41,82.9706,0.0,0.0,0.1157,4,10.3863,98.0615,48.0794,1.1089,0.7728,3,0,False,567
281.6387,297.5671,-15.9283,-5.35,33.7586,176.7674,99.5708,17.7344,10.7237,0.8724,-0.1276,84.0577,0.443,0.0,0.0,0,9.4965,113.5761,46.0985,0.9683,1.0626,8,2,False,568
262.0813,297.5671,-35.4858,-11.93,16.1395,186.6652,92.3947,16.0652,17.053,0.7909,-0.2091,81.5466,0.4592,0.5,0.1072,2,10.0283,112.0859,50.0639,0.9407,1.1804,3,6,False,569
264.778,297.5671,-32.789,-11.02,2.854,178.9664,116.1285,17.4935,15.6774,1.1859,0.1859,84.3545,0.25,0.0,0.0,0,9.6147,120.5416,42.5942,0.8817,0.8783,3,1,False,570
321.0873,297.5671,23.5202,7.9,11.4338,172.6857,156.6229,18.3005,1.3547,0.9835,-0.0165,81.9844,0.0,0.25,0.0,0,9.2773,124.8891,50.3773,0.9855,1.1142,6,3,False,571
213.4877,297.5671,-84.0793,-28.26,22.115,181.9392,61.7522,18.1127,34.206,0.59,-0.41,83.4294,0.2273,0.25,0.6782,12,9.7744,103.6412,43.2036,1.1526,0.9601,3,1,False,572
221.4927,297.5671,-76.0744,-25.57,1.7886,190.5845,53.1235,19.2012,4.8027,0.9427,-0.0573,83.8301,0.0,0.0,0.0,0,10.2388,100.8009,50.4722,1.0234,0.9344,6,1,False,573
241.4794,297.5671,-56.0877,-18.85,11.3527,191.62,64.6022,17.6535,8.4419,0.8972,-0.1028,82.1106,0.4592,0.0,0.132,3,10.2945,103.4974,46.7217,0.9654,1.0881,5,0,False,574
259.9651,297.5671,-37.602,-12.64,16.2609,177.1342,117.9396,18.0839,33.2856,0.59,-0.41,81.1845,0.5,0.0,0.956,17,9.5162,113.4598,49.8204,1.233,1.0592,5,1,False,575
322.2983,297.5671,24.7313,8.31,4.1684,191.3216,179.1061,18.1105,34.1871,0.59,-0.41,83.3833,0.4695,0.0,1.0605,17,10.2784,129.7127,52.3956,1.2591,0.8875,5,1,False,576
311.2848,297.5671,13.7178,4.61,24.8459,202.9053,134.3368,17.201,33.6022,0.59,-0.41,81.9566,0.75,0.0,0.6489,12,10.9007,119.7757,47.9244,1.1135,1.1201,9,1,False,577
184.6389,297.5671,-112.9281,-37.95,23.9145,180.5896,31.7577,15.7342,35.8886,1.4377,0.4377,81.9979,0.2092,0.25,0.0,0,9.7019,98.1673,50.4904,0.708,1.2,4,1,False,578
237.5317,297.5671,-60.0353,-20.18,12.4222,197.2277,80.163,18.1531,34.1281,0.59,-0.41,83.2392,0.2092,0.25,0.3456,6,10.5957,104.982,50.1034,1.077,0.9257,5,1,False,579
253.4189,297.5671,-44.1482,-14.84,22.0768,180.522,74.0409,17.1193,6.1016,1.0754,0.0754,80.9448,0.5,0.0,0.0,0,9.6982,105.4916,50.6181,0.8983,0.8076,5,1,False,580
204.1681,297.5671,-93.399,-31.39,-9.1665,188.1935,70.5109,17.0888,28.281,1.3389,0.3389,83.4405,0.0,0.0,0.0,0,10.1104,109.8946,46.0004,0.7843,0.9306,3,2,False,581
240.1488,297.5671,-57.4182,-19.3,15.7532,189.1811,66.368,18.3679,12.7856,0.8452,-0.1548,82.5694,0.0,0.2092,0.0,0,10.1634,103.6267,50.6887,0.9765,0.9245,3,2,False,582
223.2631,297.5671,-74.3039,-24.97,18.3935,180.5234,76.6369,18.2526,34.0379,0.59,-0.41,83.0194,0.2092,0.2092,0.8497,16,9.6983,104.9242,48.0894,1.2339,0.8654,7,3,False,583
327.7094,297.5671,30.1423,10.13,14.2501,182.8459,171.9494,18.6618,22.6743,0.7219,-0.2781,81.5277,0.25,0.0,0.0,0,9.8231,126.7655,48.7847,1.0338,0.9075,7,2,False,584
288.8476,297.5671,-8.7195,-2.93,13.5959,189.4159,114.9443,18.3603,10.7482,0.8684,-0.1316,81.6757,0.2092,0.0,0.0,0,10.1761,114.2934,47.6586,0.9633,0.8692,9,0,False,585
212.7764,297.5671,-84.7906,-28.49,20.4983,186.0122,32.8688,16.7648,9.8381,0.8828,-0.1172,83.9243,0.693,0.0,0.0,0,9.9932,98.1151,56.0014,0.9555,0.9167,6,5,False,586
317.6718,297.5671,20.1047,6.76,-2.2449,182.5075,187.5072,16.5025,33.5955,0.59,-0.41,81.9403,0.25,0.6683,0.6638,12,9.8049,132.4153,48.0114,1.0651,1.0678,3,3,False,587
362.9325,297.5671,65.3654,21.97,16.4882,187.4229,212.1656,18.3866,34.7576,0.59,-0.41,84.7746,0.2092,0.193,0.9336,16,10.069,138.5855,47.7101,1.2437,1.1719,8,2,False,588
286.4742,297.5671,-11.0929,-3.73,5.101,187.6154,164.9436,17.687,53.4989,0.365,-0.635,84.2503,0.7092,0.0,0.1836,3,10.0793,127.3511,46.1553,1.0704,1.0288,6,2,False,589
272.3462,297.5671,-25.2209,-8.48,3.343,185.1833,111.3094,17.537,9.9526,1.1182,0.1182,84.2047,0.2092,0.0,0.0,0,9.9487,119.2076,47.0513,0.8831,1.2632,5,2,False,590
260.7575,297.5671,-36.8095,-12.37,5.0704,184.4737,123.8017,19.162,33.4263,0.59,-0.41,81.5275,0.25,0.0,0.5366,11,9.9105,112.0578,58.5747,1.1908,1.5377,3,1,False,591
267.1048,297.5671,-30.4623,-10.24,14.3861,194.5176,109.9898,19.8374,31.9513,0.6133,-0.3867,82.6331,0.0,0.0,0.0,0,10.4501,110.6608,53.2687,1.1282,1.019,1,3,False,592
255.8424,297.5671,-41.7246,-14.02,6.9069,175.1045,103.0638,17.6851,11.5476,0.8617,-0.1383,83.5018,0.443,0.0,0.0,0,9.4072,113.4611,51.0922,0.9403,0.8451,7,0,False,593
199.105,297.5671,-98.462,-33.09,24.1922,190.5323,11.3041,19.1988,7.7248,0.9074,-0.0926,83.4286,0.0,0.0,0.0,0,10.236,91.6653,55.4353,1.0454,1.2252,0,3,False,594
207.9276,297.5671,-89.6395,-30.12,-8.6231,191.163,52.5666,19.339,7.8399,0.907,-0.093,84.3298,0.0,0.0,0.0,0,10.2699,99.4075,57.8229,1.0655,1.1028,3,3,False,595
164.7397,297.5671,-132.8274,-44.64,0.9561,191.8695,39.4694,15.7943,51.7609,0.365,-0.635,81.5133,0.25,0.9695,0.3191,7,10.3079,96.9233,51.8722,1.0013,0.8691,3,6,False,596
211.0165,297.5671,-86.5505,-29.09,-7.5148,189.9348,82.4958,19.8911,34.0081,0.59,-0.41,82.9466,0.0,0.0,0.0324,1,10.2039,104.4336,49.4293,1.1257,1.0514,2,2,False,597
265.5706,297.5671,-31.9965,-10.75,18.4442,178.913,98.9076,18.1744,12.5199,1.1521,0.1521,82.3203,0.0,0.0,0.0,0,9.6118,113.5445,48.7723,0.9032,0.8754,5,1,False,598
171.3875,297.5671,-126.1795,-42.4,16.7905,183.0974,23.7066,18.1043,34.1027,0.59,-0.41,83.1774,0.2273,0.25,1.258,20,9.8366,92.5226,51.336,1.3056,0.9355,7,2,False,599
241.9817,297.5671,-55.5854,-18.68,1.1915,185.2291,125.6181,17.4813,52.5757,0.365,-0.635,82.7963,0.75,0.0,0.3394,8,9.9511,118.0616,53.0788,1.0815,0.7755,9,1,False,600
228.5928,297.5671,-68.9743,-23.18,2.18,187.6011,68.6404,17.835,11.9938,1.1443,0.1443,83.13,0.0,0.25,0.0,0,10.0786,105.2561,50.6888,0.9082,0.9336,8,1,False,601
290.4769,297.5671,-7.0901,-2.38,2.5341,182.973,125.742,19.1636,1.6087,0.9809,-0.0191,84.0593,0.0,0.0,0.0,0,9.8299,117.4291,51.8029,1.0322,0.9851,5,2,False,602
316.3569,297.5671,18.7899,6.31,14.5672,176.1028,155.4801,18.3815,11.4118,0.8634,-0.1366,83.5434,0.25,0.0,0.0,0,9.4608,124.8991,50.233,1.0182,0.7403,4,3,False,603
286.0962,297.5671,-11.4708,-3.85,-3.7322,176.1508,140.8154,17.9158,9.222,1.1117,0.1117,82.58,0.2195,0.0,0.0,0,9.4634,123.9672,46.8537,0.9289,1.3292,5,2,False,604
209.951,297.5671,-87.6161,-29.44,16.4748,177.273,70.1675,19.7976,34.1668,0.59,-0.41,83.3336,0.0,0.0,0.5402,10,9.5237,101.7986,59.4986,1.2422,0.7927,3,2,False,605
281.9673,297.5671,-15.5997,-5.24,19.8938,159.0914,143.8726,17.5938,23.2967,1.2858,0.2858,81.5217,0.0,0.0,0.0,0,8.5469,127.8767,47.9246,0.8181,1.0832,6,0,False,606
311.1642,297.5671,13.5971,4.57,20.3843,186.7478,136.6038,17.5012,15.0705,1.1853,0.1853,81.3517,0.25,-0.0,0.0,0,10.0327,123.4921,50.8361,0.8821,0.9008,4,1,False,607
280.2635,297.5671,-17.3035,-5.82,11.2887,193.4847,103.3077,15.863,11.9544,1.1455,0.1455,82.1637,0.6683,-0.0,0.0,0,10.3946,118.2052,50.2886,0.7954,1.249,7,2,False,608
337.66,297.5671,40.093,13.47,21.4906,191.4668,159.558,17.6634,17.192,0.7926,-0.2074,82.8905,0.5,0.0,0.2319,5,10.2862,128.4748,47.6862,1.0014,0.9048,6,0,False,609
256.2412,297.5671,-41.3259,-13.89,18.1321,193.2835,65.5747,18.0941,2.655,1.0323,0.0323,82.141,0.25,0.0,0.0,0,10.3838,103.7163,47.2006,0.955,0.7863,3,1,False,610
231.8081,297.5671,-65.759,-22.1,5.5782,192.9298,60.5758,17.4854,9.7904,0.8825,-0.1175,83.2989,0.5,0.0,0.0,0,10.3648,103.1362,45.6928,0.9404,0.8597,5,1,False,611
254.7698,297.5671,-42.7973,-14.38,9.7582,176.4396,119.2746,19.7183,30.9844,0.6375,-0.3625,85.4781,0.0,0.0,0.0915,2,9.4789,117.727,56.8968,1.1411,0.81,4,3,False,612
241.9617,297.5671,-55.6053,-18.69,13.5888,182.4955,75.9724,18.2542,11.8407,1.1397,0.1397,84.7414,0.0,0.0,0.0,0,9.8043,109.5628,40.4319,0.9111,0.9424,3,1,False,613
240.9051,297.5671,-56.6619,-19.04,0.8282,166.5831,127.3043,19.9327,33.8779,0.59,-0.41,82.629,0.0,0.0,0.9523,16,8.9494,113.7574,56.4031,1.3118,1.1665,3,0,False,614
222.5969,297.5671,-74.9702,-25.19,3.9394,178.6206,93.3868,19.0895,34.2604,0.59,-0.41,83.562,0.193,0.0,0.8635,16,9.5961,107.8872,56.3779,1.2469,0.8778,3,0,False,615
329.5937,297.5671,32.0266,10.76,2.3536,195.613,201.8928,17.6673,52.5984,0.365,-0.635,82.8321,0.5,0.2092,0.3537,6,10.509,132.5208,49.8909,1.0797,0.969,7,1,False,616
226.799,297.5671,-70.768,-23.78,8.9863,190.5506,75.843,15.3747,33.2062,0.59,-0.41,80.9908,0.9773,0.25,0.9115,16,10.237,104.3084,45.6793,1.064,0.8931,10,1,False,617
207.2352,297.5671,-90.3319,-30.36,5.7567,192.4758,36.2517,17.5174,9.7316,0.88,-0.12,81.09,0.5,0.0,0.0,0,10.3404,94.6376,49.2912,0.9294,0.936,6,0,False,618
259.5413,297.5671,-38.0257,-12.78,2.5184,178.1544,102.2863,17.6924,5.7255,1.071,0.071,80.6931,0.3247,0.0,0.0195,1,9.5711,110.5524,53.2948,0.9746,1.0103,5,4,False,619
181.2834,297.5671,-116.2836,-39.08,2.5198,197.3062,33.8953,18.0491,34.3888,0.59,-0.41,83.8752,0.25,0.25,0.3623,6,10.5999,94.2926,49.3418,1.0866,0.963,3,2,False,620
221.144,297.5671,-76.423,-25.68,9.9476,182.0997,72.6918,19.6066,23.9886,0.7112,-0.2888,83.0766,0.0,0.0,0.0,0,9.783,104.6996,44.8285,1.0882,0.8683,1,2,False,621
244.0584,297.5671,-53.5087,-17.98,19.1119,197.2262,80.6469,18.1418,34.7849,0.59,-0.41,84.8411,0.4773,0.0,0.6114,11,10.5956,110.4293,46.7863,1.1544,1.0447,6,1,False,622
243.9124,297.5671,-53.6547,-18.03,10.3357,176.6508,92.6238,17.3949,18.3031,1.2254,0.2254,81.1912,0.193,0.0,0.0,0,9.4903,111.1596,54.8173,0.8565,1.0064,3,1,False,623
261.7224,297.5671,-35.8447,-12.05,19.2067,186.871,106.9945,17.6008,33.7491,0.59,-0.41,82.3149,0.5,0.1348,0.7324,12,10.0393,110.8608,53.0033,1.1703,1.0728,5,3,False,624
305.0421,297.5671,7.475,2.51,25.9862,178.4655,120.0023,17.7404,1.6716,0.9798,-0.0202,82.8788,0.2092,0.0,0.0,0,9.5878,119.6341,53.5775,0.9003,1.012,6,1,False,625
254.9378,297.5671,-42.6293,-14.33,6.0393,171.1701,131.2245,19.0982,34.3979,0.59,-0.41,83.8973,0.0,0.2195,0.0696,2,9.1958,117.424,54.5247,1.062,1.1327,1,1,False,626
311.4401,297.5671,13.8731,4.66,9.4525,184.5207,166.9547,15.6377,33.85,0.59,-0.41,82.561,0.75,0.4021,1.8857,27,9.9131,129.8211,60.2394,1.3422,1.0521,9,4,False,627
